chapter_no	chapter_title	id	word	phonetic	pos	tag	meaning	root	example_en	example_cn	extra	source
2	植物研究	125	considerable	/kənˈsɪdərəbəl/	adj.	核心	相当多的	consider（考虑）+ able（能…的）→ 值得考虑的 → 相当多的	A considerable amount of the world's coffee comes from small family farms.	世界上相当大一部分咖啡来自小型家庭农场。		https://www.leonwang.cc/ielts-vocab/data-2.js?v=20260618-1
2	植物研究	126	massive	/ˈmæsɪv/	adj.	核心	巨大的，大规模的	mass（大块）+ ive → 巨大的	The plantation was destroyed by a massive swarm of locusts in just a few days.	几天之内，种植园就被一大群蝗虫毁掉了。		https://www.leonwang.cc/ielts-vocab/data-2.js?v=20260618-1
2	植物研究	127	immense	/ɪˈmens/	adj.	高频	巨大的	im（不）+ mense（测量）→ 无法测量 → 巨大的	The immense forest stretched to the horizon, covering a huge part of the country.	那片广袤的森林一直延伸到地平线，覆盖了该国很大一部分。		https://www.leonwang.cc/ielts-vocab/data-2.js?v=20260618-1
2	植物研究	128	maximal	/ˈmæksɪməl/	adj.	高频	最大的	maxim（最大）+ al → 最大的	The greenhouse is designed to capture maximal sunlight throughout the winter months.	温室被设计成在冬季几个月里能捕获最大量的阳光。		https://www.leonwang.cc/ielts-vocab/data-2.js?v=20260618-1
2	植物研究	129	minimal	/ˈmɪnɪməl/	adj.	高频	最小的，极小的	minim（最小）+ al → 最小的	With minimal water and no fertilisers, this cactus can live for decades.	只需极少的水而且无需肥料，这棵仙人掌就能活几十年。		https://www.leonwang.cc/ielts-vocab/data-2.js?v=20260618-1
2	植物研究	130	optimal	/ˈɒptɪməl/	adj.	核心	最佳的，最理想的	optim（最佳）+ al → 最佳的	A soil temperature around twenty degrees Celsius is optimal for most vegetable seeds.	摄氏二十度左右的土温对大多数蔬菜种子来说是最理想的。		https://www.leonwang.cc/ielts-vocab/data-2.js?v=20260618-1
3	动物保护	1	biologist	/baɪˈblɒdʒɪst/	n.	核心	生物学家		The biologist spent years studying the behavior of marine mammals in their natural habitat.	这位生物学家花了多年时间研究海洋哺乳动物在其自然栖息地中的行为。	派生词：biology (生物学)；biological (生物的)	https://www.leonwang.cc/ielts-vocab/data-3.js?v=20260618-1
3	动物保护	2	zoologist	/zuːˈblɒdʒɪst/	n.	核心	动物学家		As a zoologist, she specializes in the social structure of primate groups.	作为一名动物学家，她专门研究灵长类群体的社会结构。	派生词：zoology (动物学)；zoological (动物学的)	https://www.leonwang.cc/ielts-vocab/data-3.js?v=20260618-1
3	动物保护	3	ecologist	/iˈkɒlədʒɪst/	n.	核心	生态学家		The ecologist warned that deforestation would disrupt the entire ecosystem.	生态学家警告说，砍伐森林会破坏整个生态系统。	派生词：ecology (生态学)；ecological (生态的)	https://www.leonwang.cc/ielts-vocab/data-3.js?v=20260618-1
3	动物保护	4	botanist	/ˈbɒtənɪst/	n.	高频	植物学家		A botanist can identify thousands of plant species by their leaf patterns.	植物学家可以通过叶子的图案识别成千上万种植物。	派生词：botany (植物学)；botanical (植物学的)	https://www.leonwang.cc/ielts-vocab/data-3.js?v=20260618-1
3	动物保护	5	mammal	/ˈmæməl/	n.	核心	哺乳动物		Unlike reptiles, mammals are warm-blooded and usually have hair or fur.	与爬行动物不同，哺乳动物是温血的，通常有毛发或皮毛。	形容词：mammalian	https://www.leonwang.cc/ielts-vocab/data-3.js?v=20260618-1
3	动物保护	6	primate	/ˈpraɪmeɪt/	n.	核心	灵长目动物		Primates, such as chimpanzees and gorillas, have highly developed brains.	灵长类动物，如黑猩猩和大猩猩，拥有高度发达的大脑。	包括人类、猿、猴等	https://www.leonwang.cc/ielts-vocab/data-3.js?v=20260618-1
3	动物保护	7	vertebrate	/ˈvɜːtɪbrət/	n.	核心	脊椎动物		All vertebrates have a backbone, which supports their body structure.	所有脊椎动物都有脊柱，用于支撑身体结构。	反义词：invertebrate (无脊椎动物)	https://www.leonwang.cc/ielts-vocab/data-3.js?v=20260618-1
3	动物保护	8	reptile	/ˈreptaɪl/	n.	高频	爬行动物		Snakes and lizards are reptiles that rely on external heat to regulate their body temperature.	蛇和蜥蜴是依赖外部热量调节体温的爬行动物。	形容词：reptilian	https://www.leonwang.cc/ielts-vocab/data-3.js?v=20260618-1
3	动物保护	9	amphibian	/æmˈfɪbiən/	n.	高频	两栖动物；水陆两用车		Frogs are amphibians, meaning they can live both in water and on land.	青蛙是两栖动物，这意味着它们既能生活在水中也能生活在陆地上。	形容词：amphibious	https://www.leonwang.cc/ielts-vocab/data-3.js?v=20260618-1
3	动物保护	10	carnivore	/ˈkɑːnɪvɔː/	n.	核心	食肉动物	carn（肉）+ vore（吞食）	Lions are apex carnivores, preying on large herbivores like zebras.	狮子是顶级食肉动物，捕食像斑马这样的大型食草动物。	形容词：carnivorous；对比：herbivore (食草动物), omnivore (杂食动物)	https://www.leonwang.cc/ielts-vocab/data-3.js?v=20260618-1
3	动物保护	11	herbivore	/ˈhɜːbɪvɔː/	n.	核心	食草动物		Cows and sheep are herbivores, feeding mainly on grass and plants.	牛和羊是食草动物，主要以草和植物为食。	形容词：herbivorous；对比：carnivore	https://www.leonwang.cc/ielts-vocab/data-3.js?v=20260618-1
3	动物保护	12	creature	/ˈkriːtʃə/	n.	核心	生物，动物		The ocean is home to countless mysterious creatures living in the deep sea.	海洋是无数生活在深海的神秘生物的家园。	同义词：being, organism	https://www.leonwang.cc/ielts-vocab/data-3.js?v=20260618-1
3	动物保护	13	wildlife	/ˈwaɪldlaɪf/	n.	核心	野生动物；野生生物		Protecting wildlife habitats is essential for maintaining biodiversity.	保护野生动物栖息地对于维持生物多样性至关重要。	常见搭配：wildlife conservation (野生动物保护)	https://www.leonwang.cc/ielts-vocab/data-3.js?v=20260618-1
3	动物保护	14	fauna	/ˈfɔːnə/	n.	识记	（尤指某一地区的）动物群		The Galapagos Islands have a unique fauna that cannot be found anywhere else.	加拉帕戈斯群岛拥有其他地方找不到的独特动物群。	对应词：flora (植物群)	https://www.leonwang.cc/ielts-vocab/data-3.js?v=20260618-1
3	动物保护	15	flora	/ˈflɔːrə/	n.	识记	（尤指某一地区的）植物群		The desert flora has adapted to survive with very little water.	沙漠植物群已经适应了在极少水分下生存。	对应词：fauna (动物群)	https://www.leonwang.cc/ielts-vocab/data-3.js?v=20260618-1
3	动物保护	16	species	/ˈspiːʃiːz/	n.	核心	（单复数同形）种，物种		More than a million species of insects have been identified so far.	到目前为止，已经发现了一百多万种昆虫。	单复数同形；常见搭配：endangered species (濒危物种)	https://www.leonwang.cc/ielts-vocab/data-3.js?v=20260618-1
3	动物保护	17	flock	/flɒk/	n.	高频	（羊或鸟）群 v.聚集		A flock of geese flew overhead, heading south for the winter.	一群大雁从头顶飞过，向南前往过冬。	动词用法：Tourists flock to the city every summer.	https://www.leonwang.cc/ielts-vocab/data-3.js?v=20260618-1
3	动物保护	18	herd	/hɜːd/	n.	高频	兽群，畜群		A herd of elephants moved slowly across the savanna.	一群大象缓慢地穿过大草原。	常与 grazing animals 搭配，如 cattle, deer, elephants	https://www.leonwang.cc/ielts-vocab/data-3.js?v=20260618-1
3	动物保护	19	swarm	/swɔːm/	n.	高频	（蜜蜂等昆虫的）一大群；（迅速移动的）人群		A swarm of locusts can destroy entire crops within hours.	一群蝗虫能在几小时内摧毁整片庄稼。	动词用法：The bees swarmed around the hive.	https://www.leonwang.cc/ielts-vocab/data-3.js?v=20260618-1
3	动物保护	20	throng	/θrɒŋ/	n.	低频	人群，一大群人 v.群集		A huge throng gathered in the square to celebrate the victory.	一大群人聚集在广场上庆祝胜利。	同义词：crowd; 常见搭配：be thronged with (挤满)	https://www.leonwang.cc/ielts-vocab/data-3.js?v=20260618-1
3	动物保护	21	crowd	/kraʊd/	n.	核心	人群；观众；一伙人		The crowd cheered as the marathon runner crossed the finish line.	当马拉松选手冲过终点线时，人群欢呼起来。	形容词：crowded (拥挤的)	https://www.leonwang.cc/ielts-vocab/data-3.js?v=20260618-1
3	动物保护	22	beast	/biːst/	n.	高频	兽，野兽；凶残的人，畜生		Legends tell of a terrible beast that dwells in the deep forest.	传说深林中住着一头可怕的野兽。	形容词：beastly	https://www.leonwang.cc/ielts-vocab/data-3.js?v=20260618-1
3	动物保护	23	brute	/bruːt/	n.	高频	粗野的人，残忍的人		The dictator was a brute who showed no mercy to his opponents.	那个独裁者是个残忍的人，对对手毫不留情。	形容词：brutal (残暴的)；名词：brutality	https://www.leonwang.cc/ielts-vocab/data-3.js?v=20260618-1
3	动物保护	24	cruel	/ˈkruːəl/	adj.	核心	残酷的，残忍的，残暴的		It is cruel to keep wild animals in small cages for entertainment.	为了娱乐而把野生动物关在小笼子里是残忍的。	名词：cruelty；反义词：kind	https://www.leonwang.cc/ielts-vocab/data-3.js?v=20260618-1
3	动物保护	25	originate	/əˈrɪdʒɪneɪt/	v.	高频	发源，来自；创始		Many scientific ideas originated from simple observations of nature.	许多科学思想起源于对自然的简单观察。	常见搭配：originate from/in；派生词：origin (起源), original (原始的)	https://www.leonwang.cc/ielts-vocab/data-3.js?v=20260618-1
3	动物保护	26	derive	/dɪˈraɪv/	v.	核心	得到；（使）源自		The English word 'restaurant' derives from a French verb meaning 'to restore'.	英语单词'restaurant'源自一个意为'恢复'的法语动词。	常见搭配：derive from / be derived from	https://www.leonwang.cc/ielts-vocab/data-3.js?v=20260618-1
3	动物保护	27	stem	/stem/	v.	高频	起源于，来自		His fear of water stems from a childhood drowning accident.	他对水的恐惧源于童年时的一次溺水事故。	搭配：stem from；名词词义：茎，梗	https://www.leonwang.cc/ielts-vocab/data-3.js?v=20260618-1
3	动物保护	28	ancestor	/ˈænsəstə/	n.	核心	祖宗，祖先		Scientists believe that humans and chimpanzees share a common ancestor.	科学家认为人类和黑猩猩有共同的祖先。	反义词：descendant；形容词：ancestral	https://www.leonwang.cc/ielts-vocab/data-3.js?v=20260618-1
3	动物保护	29	descendant	/dɪˈsɛndənt/	n.	高频	后裔，后代		The royal descendants still live in the palace today.	王室后裔至今仍住在宫殿里。	动词：descend (下降；传下)；反义词：ancestor	https://www.leonwang.cc/ielts-vocab/data-3.js?v=20260618-1
3	动物保护	30	offspring	/ˈɒfˌsprɪŋ/	n.	核心	（单复数同形）后代，子孙；产物		The female bird feeds her offspring until they are ready to fly.	雌鸟喂养它的后代，直到它们准备好飞翔。	单复数同形；同义词：young, progeny	https://www.leonwang.cc/ielts-vocab/data-3.js?v=20260618-1
3	动物保护	31	subgroup	/ˈsʌbɡruːp/	n.	低频	子群		In the study, the patients were divided into subgroups based on age.	在这项研究中，患者根据年龄被分成子群。	前缀 sub- 表示'下，次'	https://www.leonwang.cc/ielts-vocab/data-3.js?v=20260618-1
3	动物保护	32	feed	/fiːd/	v.	核心	供养；喂，饲养；进食		Farmers feed their cattle with hay during the winter months.	冬季农民用干草喂养他们的牛。	搭配：feed on (以……为食)；名词：food	https://www.leonwang.cc/ielts-vocab/data-3.js?v=20260618-1
3	动物保护	33	breed	/briːd/	v.	核心	饲养；繁殖 n.品种		These dogs were originally bred for hunting in cold climates.	这些狗最初是为在寒冷气候中狩猎而培育的。	名词：breeding (繁殖)；过去式/过去分词：bred	https://www.leonwang.cc/ielts-vocab/data-3.js?v=20260618-1
3	动物保护	34	interbreed	/ˌɪntəˈbriːd/	v.	低频	（使）品种间杂交，（使）生混种		Wolves and domestic dogs can interbreed and produce fertile offspring.	狼和家犬可以杂交并产生可育的后代。	前缀 inter- (之间) + breed	https://www.leonwang.cc/ielts-vocab/data-3.js?v=20260618-1
3	动物保护	35	hybridise	/ˈhaɪbrɪdaɪz/	v.	低频	（使）杂交		Gardeners often hybridise different rose varieties to create new colors.	园丁经常将不同的玫瑰品种杂交以创造新的颜色。	名词：hybrid (杂种)；美式拼写：hybridize	https://www.leonwang.cc/ielts-vocab/data-3.js?v=20260618-1
3	动物保护	36	proliferate	/prəˈlɪfəreɪt/	v.	高频	迅速增殖；剧增		Without natural predators, the rabbit population proliferated rapidly.	没有天敌，兔子的数量迅速剧增。	名词：proliferation (激增)	https://www.leonwang.cc/ielts-vocab/data-3.js?v=20260618-1
3	动物保护	37	sterility	/stəˈrɪlɪti/	n.	低频	不生育		The pollution caused sterility in many fish species living in the river.	污染导致河中许多鱼类不生育。	形容词：sterile (不育的；无菌的)	https://www.leonwang.cc/ielts-vocab/data-3.js?v=20260618-1
3	动物保护	38	mate	/meɪt/	v.	核心	交配 n.配偶		Penguins usually find a new mate each breeding season.	企鹅通常每个繁殖季节都会寻找新的配偶。	名词：mating (交配)	https://www.leonwang.cc/ielts-vocab/data-3.js?v=20260618-1
3	动物保护	39	courtship	/ˈkɔːtʃɪp/	n.	高频	求偶		Male birds often display colorful feathers during courtship to attract females.	雄性鸟类在求偶时常常展示色彩鲜艳的羽毛来吸引雌性。	动词：court (求爱)	https://www.leonwang.cc/ielts-vocab/data-3.js?v=20260618-1
3	动物保护	40	lay	/leɪ/	v.	核心	产（卵）；放置；铺设		Sea turtles return to the same beach to lay their eggs every year.	海龟每年都回到同一个海滩产卵。	过去式/过去分词：laid；易混：lie (躺)	https://www.leonwang.cc/ielts-vocab/data-3.js?v=20260618-1
3	动物保护	41	hatch	/hætʃ/	v./n.	核心	孵化		The eggs will hatch after about three weeks of incubation.	这些蛋经过大约三周的孵化后就会孵出。	谚语：Don't count your chickens before they hatch.	https://www.leonwang.cc/ielts-vocab/data-3.js?v=20260618-1
3	动物保护	42	fin	/fɪn/	n.	高频	鳍		Sharks use their dorsal fin to maintain stability while swimming.	鲨鱼用它们的背鳍在游泳时保持稳定。	形容词：finned (有鳍的)	https://www.leonwang.cc/ielts-vocab/data-3.js?v=20260618-1
3	动物保护	43	wing	/wɪŋ/	n.	核心	翼，翅膀		The butterfly's wings were covered in bright orange and black patterns.	蝴蝶的翅膀上覆盖着明亮的橙色和黑色图案。	动词：wing (飞行)；习语：on the wing (在飞行中)	https://www.leonwang.cc/ielts-vocab/data-3.js?v=20260618-1
3	动物保护	44	brood	/bruːd/	n.	低频	一窝幼鸟 v.孵（蛋）		The mother robin feeds her brood with worms she finds in the garden.	知更鸟妈妈用她在花园里找到的虫子喂养她的一窝幼鸟。	动词 brooding 可指'沉思'	https://www.leonwang.cc/ielts-vocab/data-3.js?v=20260618-1
